Date,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,TEMP_MOY,HUMIDITY_MAX_PERCENT,HUMIDITY_EST_AVG,WINDSPEED_MAX_KMH,WINDSPEED_AVG_KMH,PRECIP_TOTAL_DAY_MM,SUNHOUR,SR_EST_W_m2,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,Toluène,Benzène,CO,NO2,SO2,O3,PM2.5,PM10,AQI,City
2024-10-11,12,7,9.25,71,53.25,5,3.0,0.0,11,1650,1018,7.0,1.4794497450465702,0.5096071954807737,274.0833333333333,44.54166666666666,8.362499999999999,19.95833333333333,18.70833333333333,25.34166666666667,27.008819125,London
2024-10-12,16,8,10.25,77,57.75,15,9.0,0.2,6,900,1015,47.375,1.4794497450465702,0.5096071954807737,179.54166666666666,17.420833333333334,2.2583333333333333,53.91666666666666,6.858333333333333,9.579166666666667,28.579166458333333,London
2024-10-13,10,7,8.5,69,51.75,11,6.6,0.0,9,1350,1022,38.5,1.4794497450465702,0.5096071954807737,197.83333333333331,24.516666666666666,3.8,41.333333333333336,5.866666666666667,10.916666666666666,21.61208320833333,London
2024-10-14,15,7,10.0,77,57.75,7,4.2,0.1,11,1650,1022,30.625,1.4794497450465702,0.5096071954807737,198.41666666666663,29.8875,3.1041666666666665,35.125,7.129166666666666,9.6125,17.579166666666666,London
2024-10-15,16,10,12.5,90,67.5,10,6.0,0.0,5,750,1018,86.125,1.4794497450465702,0.5096071954807737,222.08333333333331,33.09166666666667,4.204166666666667,26.291666666666668,14.2375,17.345833333333335,22.29965170833333,London
2024-10-16,21,14,16.5,96,72.0,19,11.4,0.6,3,450,1006,88.5,1.4794497450465702,0.5096071954807737,151.79166666666666,18.2875,2.6083333333333334,40.91666666666666,7.7875,11.2,23.07708445833333,London
2024-10-17,17,13,15.5,90,67.5,14,8.4,0.3,11,1650,1015,38.75,1.4794497450465702,0.5096071954807737,181.16666666666663,29.616666666666664,4.154166666666667,29.20833333333333,8.583333333333334,12.6375,18.946597333333333,London
2024-10-18,17,11,13.0,89,66.75,9,5.4,0.0,10,1500,1016,6.75,1.4794497450465702,0.5096071954807737,222.16666666666663,32.770833333333336,4.75,24.625,13.108333333333334,20.7375,26.205485916666664,London
2024-10-19,14,11,13.5,94,70.5,13,7.8,2.5,4,600,1016,78.125,1.4794497450465702,0.5096071954807737,183.375,21.5625,2.658333333333333,48.583333333333336,7.6375,12.491666666666667,23.605486291666665,London
2024-10-20,17,12,14.0,90,67.5,33,19.8,0.4,1,150,1016,68.875,1.4794497450465702,0.5096071954807737,156.16666666666666,11.283333333333331,1.5208333333333333,60.25,6.825,14.0,24.347916583333333,London
2024-10-21,15,11,13.0,74,55.5,17,10.2,0.0,5,750,1025,58.875,1.4794497450465702,0.5096071954807737,195.5,28.979166666666668,3.8708333333333336,31.625,10.841666666666669,22.008333333333336,20.910556083333333,London
2024-10-22,16,10,12.5,87,65.25,18,10.8,0.1,5,750,1032,51.375,1.4794497450465702,0.5096071954807737,206.875,32.275,4.3,29.291666666666668,12.375,18.25,25.72868191666667,London
2024-10-23,16,11,12.75,98,73.5,13,7.8,0.0,6,900,1032,56.75,1.4794497450465702,0.5096071954807737,215.20833333333331,35.7875,5.158333333333333,26.791666666666668,16.1125,23.116666666666664,31.00381966666667,London
2024-10-24,16,10,13.0,88,66.0,18,10.8,0.0,10,1500,1025,9.5,1.3144136666666666,0.5096071954807737,201.54166666666663,25.308333333333334,3.779166666666667,38.25,12.145833333333334,15.470833333333331,25.304375083333337,London
2024-10-25,15,10,12.25,83,62.25,12,7.199999999999999,2.3,3,450,1014,82.5,2.596187625,0.5096071954807737,204.58333333333331,34.925000000000004,5.083333333333333,22.875,11.4375,14.745833333333332,25.247359916666667,London
